ProdTaken,Age,CityTier,DurationOfPitch,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Salaried,Occupation_Small Business,MaritalStatus_Married,MaritalStatus_Unmarried
1,27.0,1,23.0,1,3,4.0,0,4.0,4.0,1,1,1,1.0,2,21051.0,True,False,True,True,False
0,36.0,1,23.0,1,3,3.0,0,4.0,2.0,0,3,1,2.0,2,21104.0,True,False,True,False,False
0,35.0,1,9.0,1,4,4.0,2,3.0,4.0,0,4,1,3.0,0,22711.0,False,True,False,False,True
0,29.0,3,6.0,0,2,3.0,1,3.0,2.0,0,3,1,1.0,1,22918.0,False,False,True,True,False
1,28.0,1,30.0,1,2,4.0,0,3.0,6.0,1,2,0,0.0,2,17028.0,True,True,False,False,True
0,45.0,1,12.0,1,2,3.0,1,5.0,5.0,1,3,0,0.0,1,28245.0,True,True,False,False,False
0,32.0,1,8.0,1,2,4.0,2,5.0,5.0,0,4,0,1.0,0,17176.0,True,False,False,False,True
0,42.0,3,20.0,0,3,4.0,2,3.0,1.0,0,3,1,0.0,0,21244.0,True,False,True,False,True
1,30.0,1,10.0,1,2,3.0,0,3.0,1.0,1,4,1,0.0,2,17285.0,False,False,False,False,True
0,35.0,3,7.0,1,4,2.0,2,3.0,2.0,0,5,0,2.0,0,28403.0,True,False,True,True,False
0,31.0,3,12.0,1,3,1.0,2,3.0,5.0,0,5,1,1.0,0,20460.0,True,False,True,True,False
0,32.0,3,14.0,0,4,4.0,1,5.0,4.0,0,1,1,3.0,1,28315.0,False,False,True,True,False
1,29.0,1,14.0,1,3,5.0,0,5.0,2.0,1,3,0,1.0,2,17119.0,True,True,False,True,False
0,46.0,1,36.0,1,3,4.0,0,3.0,7.0,0,1,1,1.0,2,22130.0,True,False,True,False,True
0,42.0,1,9.0,0,3,1.0,2,3.0,3.0,1,5,1,0.0,0,20231.0,True,True,False,True,False
0,40.0,1,32.0,0,2,3.0,2,4.0,2.0,0,2,1,0.0,0,20605.0,False,False,True,True,False
0,38.0,3,9.0,1,4,4.0,2,3.0,6.0,1,3,0,2.0,0,28280.0,True,False,True,False,False
0,39.0,1,6.0,1,2,3.0,4,3.0,2.0,1,3,0,1.0,4,34197.0,False,True,False,True,False
0,39.0,1,9.0,1,3,4.0,2,3.0,2.0,0,2,0,2.0,0,25231.0,True,True,False,False,False
0,33.0,3,20.0,1,4,4.0,2,3.0,4.0,0,2,0,1.0,0,23081.0,True,True,False,True,False
1,35.0,2,16.0,0,3,4.0,0,3.0,3.0,0,1,1,1.0,2,21420.0,True,False,False,False,False
1,37.0,1,23.0,0,3,2.0,0,5.0,3.0,0,1,1,1.0,2,21421.0,True,True,False,False,True
0,32.0,1,19.0,0,3,4.0,2,3.0,2.0,1,4,0,2.0,0,24533.0,True,False,True,False,False
0,48.0,3,21.0,0,4,4.0,2,3.0,5.0,1,5,1,1.0,0,23269.0,True,False,True,False,False
0,35.0,3,23.0,1,3,3.0,2,5.0,4.0,1,3,1,1.0,0,23966.0,True,True,False,False,False
0,28.0,1,11.0,1,3,2.0,2,4.0,3.0,1,4,1,1.0,0,24820.0,True,True,False,True,False
1,20.0,1,12.0,0,3,4.0,0,3.0,2.0,1,2,1,1.0,2,17926.0,False,True,False,False,True
0,45.0,1,16.0,1,3,3.0,0,3.0,4.0,0,5,1,0.0,2,17654.0,True,True,False,False,False
0,43.0,1,10.0,0,4,2.0,2,3.0,4.0,1,5,1,1.0,0,23909.0,True,True,False,True,False
0,24.0,1,11.0,1,3,3.0,0,5.0,4.0,0,4,0,2.0,2,21497.0,True,False,True,False,False
0,52.0,1,10.0,0,1,3.0,3,3.0,3.0,0,5,1,0.0,3,31555.0,True,True,False,True,False
0,32.0,1,16.0,1,3,4.0,1,4.0,3.0,0,3,1,2.0,1,29326.0,True,True,False,True,False
1,42.0,3,16.0,1,3,6.0,3,3.0,2.0,0,5,1,2.0,3,24829.0,False,True,False,True,False
0,35.0,3,22.0,1,3,3.0,1,4.0,1.0,0,2,1,2.0,1,23020.0,True,False,True,False,False
0,36.0,1,9.0,1,3,4.0,2,3.0,4.0,0,3,0,2.0,0,24440.0,False,False,True,True,False
1,29.0,3,30.0,1,2,1.0,0,5.0,2.0,0,3,1,1.0,2,16091.0,False,False,False,False,True
0,36.0,1,23.0,1,4,4.0,1,3.0,6.0,1,1,0,1.0,1,26310.0,True,True,False,True,False
0,47.0,1,7.0,1,3,5.0,1,5.0,4.0,1,1,1,2.0,1,29351.0,False,False,True,True,False
0,32.0,3,27.0,0,3,4.0,2,3.0,3.0,0,2,1,1.0,0,25610.0,False,False,True,False,False
0,41.0,1,9.0,0,3,2.0,2,4.0,3.0,0,3,0,2.0,0,22922.0,False,False,True,False,False
0,54.0,1,6.0,0,2,3.0,3,3.0,7.0,0,4,1,1.0,3,32328.0,True,False,True,False,True
0,52.0,1,14.0,0,2,3.0,0,5.0,1.0,0,1,1,1.0,2,17950.0,True,True,False,False,False
0,31.0,3,13.0,1,3,3.0,2,3.0,5.0,0,1,0,0.0,0,22547.0,True,False,True,True,False
0,33.0,1,12.0,0,3,2.0,0,3.0,5.0,0,5,1,2.0,2,21990.0,True,True,False,True,False
1,30.0,3,20.0,0,3,4.0,2,4.0,7.0,0,3,0,2.0,0,24443.0,False,False,False,False,True
1,30.0,1,28.0,0,2,3.0,0,3.0,5.0,1,2,0,1.0,2,17132.0,True,True,False,False,False
1,19.0,3,16.0,1,3,4.0,0,3.0,3.0,0,5,0,2.0,2,20289.0,True,False,True,False,True
0,28.0,1,23.0,0,3,4.0,0,4.0,2.0,0,1,1,1.0,2,21489.0,True,False,False,True,False
0,39.0,1,6.0,1,2,3.0,4,3.0,2.0,1,3,0,0.0,4,34197.0,False,True,False,True,False
0,33.0,1,11.0,0,4,5.0,2,3.0,3.0,0,4,1,1.0,0,24840.0,True,True,False,False,False
0,56.0,1,15.0,1,3,5.0,3,4.0,3.0,1,3,1,2.0,3,32255.0,False,False,True,True,False
1,37.0,3,20.0,1,4,5.0,2,5.0,7.0,1,1,1,1.0,0,24812.0,True,False,True,True,False
0,39.0,3,7.0,0,3,5.0,2,3.0,6.0,0,1,0,2.0,0,27364.0,True,True,False,False,True
0,27.0,1,17.0,1,3,3.0,0,5.0,1.0,0,5,1,2.0,2,17099.0,True,True,False,False,False
0,34.0,3,7.0,0,3,2.0,2,5.0,4.0,0,3,0,2.0,0,24054.0,False,True,False,True,False
0,32.0,1,30.0,1,3,3.0,2,3.0,2.0,0,4,1,2.0,0,20309.0,False,True,False,True,False
1,52.0,1,15.0,1,3,6.0,1,3.0,4.0,0,1,1,1.0,1,29328.0,False,True,False,False,True
1,48.0,1,6.0,1,3,4.0,1,3.0,1.0,1,5,0,2.0,1,20381.0,True,True,False,False,True
0,46.0,3,9.0,0,2,3.0,3,4.0,1.0,0,4,1,0.0,3,31606.0,True,True,False,False,False
0,52.0,1,8.0,0,2,4.0,0,3.0,1.0,0,3,0,0.0,2,18212.0,True,True,False,False,True
0,28.0,1,9.0,1,3,4.0,0,4.0,2.0,0,5,1,2.0,2,22146.0,True,False,True,True,False
1,57.0,1,31.0,1,4,4.0,0,3.0,3.0,0,3,0,1.0,2,21265.0,True,True,False,False,True
1,31.0,3,19.0,1,4,5.0,0,5.0,3.0,0,5,1,1.0,2,20711.0,False,True,False,False,False
0,42.0,1,30.0,1,2,3.0,1,5.0,2.0,1,1,1,0.0,1,22406.0,True,False,True,True,False
0,28.0,1,14.0,0,3,5.0,2,5.0,2.0,0,3,1,1.0,0,25489.0,True,False,True,False,True
0,34.0,1,14.0,0,2,3.0,2,5.0,4.0,0,5,1,0.0,0,20121.0,True,True,False,True,False
0,43.0,1,9.0,1,3,4.0,0,3.0,7.0,1,2,0,2.0,2,21193.0,False,False,True,False,True
0,44.0,3,11.0,0,3,5.0,1,3.0,5.0,0,3,1,1.0,1,28909.0,True,False,True,False,True
1,31.0,1,11.0,1,3,4.0,0,3.0,2.0,1,4,1,1.0,2,20963.0,False,False,False,False,True
0,36.0,1,6.0,0,3,5.0,1,5.0,3.0,1,2,1,2.0,1,25252.0,True,False,False,True,False
1,29.0,1,6.0,0,2,4.0,0,5.0,2.0,1,1,0,0.0,2,17319.0,True,True,False,True,False
1,26.0,1,11.0,1,3,4.0,0,3.0,3.0,1,3,1,2.0,2,22369.0,True,False,False,True,False
1,25.0,3,25.0,1,2,4.0,0,4.0,2.0,1,2,0,0.0,2,17413.0,True,False,True,False,False
0,26.0,1,14.0,1,4,5.0,0,3.0,3.0,0,2,1,3.0,2,21567.0,True,False,True,False,False
0,59.0,1,8.0,0,3,4.0,3,3.0,4.0,1,5,1,0.0,3,28726.0,True,True,False,False,True
0,20.0,1,32.0,0,3,2.0,0,3.0,3.0,1,5,1,1.0,2,21672.0,True,True,False,False,True
0,36.0,3,23.0,1,4,4.0,1,4.0,2.0,0,2,1,3.0,1,26698.0,True,False,True,False,False
0,38.0,3,15.0,1,3,4.0,0,4.0,1.0,0,4,0,0.0,2,17899.0,True,False,True,False,False
0,50.0,1,23.0,0,4,4.0,0,5.0,6.0,1,1,1,2.0,2,21265.0,True,False,True,True,False
0,33.0,1,14.0,1,3,3.0,2,3.0,3.0,1,3,0,2.0,0,21388.0,True,True,False,False,True
0,53.0,1,8.0,1,2,1.0,3,4.0,5.0,0,1,1,0.0,3,31598.0,True,False,True,False,True
0,45.0,1,36.0,1,3,4.0,2,3.0,3.0,0,5,1,2.0,0,23219.0,True,True,False,False,True
0,36.0,1,7.0,1,2,5.0,0,3.0,3.0,0,4,1,1.0,2,21537.0,True,False,True,False,True
1,41.0,1,16.0,1,3,4.0,0,5.0,5.0,0,1,1,2.0,2,20696.0,True,True,False,False,True
0,34.0,3,10.0,0,3,3.0,2,3.0,1.0,0,2,1,0.0,0,21538.0,False,False,True,False,False
0,54.0,3,9.0,1,3,4.0,3,3.0,8.0,0,3,1,1.0,3,33530.0,True,False,True,True,False
0,35.0,1,15.0,1,3,4.0,2,4.0,1.0,0,2,1,2.0,0,21540.0,True,True,False,False,True
0,37.0,1,25.0,1,3,3.0,0,4.0,5.0,0,4,0,1.0,2,18022.0,True,True,False,True,False
0,41.0,1,15.0,1,3,3.0,0,5.0,2.0,0,5,1,1.0,2,17289.0,True,True,False,True,False
0,44.0,2,6.0,0,2,4.0,2,3.0,5.0,0,5,1,1.0,0,20985.0,True,True,False,False,True
1,32.0,1,10.0,0,3,4.0,0,3.0,3.0,0,4,1,2.0,2,22762.0,False,True,False,False,True
0,36.0,1,11.0,1,3,5.0,0,3.0,3.0,0,1,1,2.0,2,21054.0,False,True,False,True,False
0,23.0,1,10.0,1,2,2.0,0,5.0,3.0,0,4,0,1.0,2,17819.0,True,False,True,False,False
0,32.0,1,18.0,1,3,4.0,0,3.0,5.0,1,3,1,2.0,2,21034.0,True,True,False,False,False
0,42.0,1,16.0,1,4,4.0,0,5.0,3.0,0,5,1,2.0,2,20967.0,True,True,False,True,False
1,40.0,3,30.0,0,3,1.0,3,4.0,5.0,1,3,1,0.0,3,28194.0,False,True,False,False,True
0,56.0,1,11.0,1,2,4.0,2,3.0,2.0,1,4,0,1.0,0,22713.0,True,True,False,False,False
0,32.0,3,14.0,1,2,1.0,2,3.0,2.0,0,5,0,0.0,0,21209.0,True,False,True,False,False
0,42.0,3,10.0,1,2,3.0,2,5.0,1.0,0,5,1,0.0,0,20155.0,True,False,True,False,True
1,39.0,1,12.0,1,3,3.0,0,5.0,1.0,1,1,1,1.0,2,17404.0,True,False,True,True,False
0,40.0,3,8.0,0,3,3.0,4,3.0,1.0,0,3,1,0.0,4,33041.0,True,True,False,True,False
0,29.0,1,16.0,0,4,4.0,0,3.0,7.0,0,3,0,1.0,2,21055.0,True,False,True,True,False
0,41.0,1,23.0,1,3,5.0,2,3.0,8.0,0,5,1,2.0,0,23772.0,False,False,True,False,True
0,53.0,1,32.0,0,3,5.0,3,3.0,5.0,0,5,0,2.0,3,32504.0,False,False,True,False,False
1,30.0,3,18.0,1,3,4.0,0,5.0,2.0,0,5,1,0.0,2,17033.0,False,True,False,False,False
0,27.0,3,6.0,1,3,3.0,2,4.0,1.0,1,1,0,1.0,0,21349.0,False,False,True,True,False
0,49.0,1,27.0,1,3,4.0,0,3.0,6.0,0,1,1,1.0,2,20937.0,True,False,True,True,False
0,34.0,3,32.0,0,3,4.0,2,3.0,3.0,0,3,0,2.0,0,23217.0,False,False,True,True,False
1,58.0,1,8.0,1,2,3.0,0,3.0,5.0,0,2,1,1.0,2,17479.0,True,False,False,False,True
0,50.0,1,27.0,0,4,4.0,2,5.0,3.0,0,2,1,3.0,0,25245.0,True,False,True,False,False
0,45.0,1,14.0,0,3,5.0,1,3.0,5.0,0,4,0,1.0,1,28926.0,True,False,True,True,False
0,52.0,1,15.0,1,3,5.0,1,4.0,7.0,0,3,1,2.0,1,31168.0,True,True,False,False,False
0,31.0,1,9.0,1,3,3.0,1,3.0,1.0,0,4,1,0.0,1,28675.0,False,False,True,True,False
1,22.0,1,14.0,0,3,3.0,0,5.0,2.0,1,3,0,1.0,2,17398.0,True,False,True,True,False
0,54.0,1,9.0,1,2,3.0,3,3.0,4.0,0,5,1,1.0,3,32779.0,True,True,False,False,False
0,46.0,3,16.0,0,4,5.0,2,3.0,3.0,0,3,0,1.0,0,24271.0,False,True,False,False,False
0,34.0,3,9.0,0,2,5.0,2,3.0,6.0,0,1,1,0.0,0,21029.0,True,True,False,False,True
0,21.0,3,11.0,1,2,3.0,0,5.0,2.0,1,1,1,0.0,2,17380.0,True,False,True,False,True
0,39.0,1,9.0,1,3,4.0,0,3.0,7.0,1,1,0,1.0,2,22622.0,True,True,False,False,True
0,36.0,2,14.0,1,3,4.0,0,5.0,1.0,0,2,1,2.0,2,17342.0,True,True,False,False,False
0,31.0,3,9.0,1,4,4.0,0,4.0,3.0,0,3,1,3.0,2,21154.0,True,False,False,False,False
0,33.0,1,9.0,0,3,4.0,2,3.0,6.0,1,5,1,2.0,0,23676.0,False,True,False,False,True
0,51.0,1,6.0,1,3,3.0,0,3.0,2.0,0,4,1,0.0,2,17723.0,True,True,False,True,False
0,41.0,1,9.0,0,3,2.0,2,3.0,7.0,0,3,1,1.0,0,25055.0,True,False,True,True,False
1,34.0,3,12.0,0,2,5.0,0,3.0,1.0,0,4,0,1.0,2,17351.0,False,False,True,True,False
0,31.0,3,14.0,0,4,4.0,2,5.0,2.0,0,3,1,1.0,0,23457.0,True,False,True,True,False
0,32.0,1,19.0,0,4,4.0,0,3.0,2.0,1,4,1,3.0,2,22607.0,True,False,True,False,False
0,44.0,1,14.0,1,3,1.0,0,3.0,3.0,1,3,1,0.0,2,17818.0,True,True,False,True,False
0,52.0,1,7.0,1,4,4.0,0,3.0,3.0,0,4,1,1.0,2,21401.0,True,True,False,False,False
0,35.0,3,5.0,1,3,3.0,1,5.0,2.0,0,4,0,0.0,1,24069.0,False,True,False,True,False
0,41.0,3,9.0,1,2,4.0,2,4.0,3.0,0,3,0,1.0,0,23938.0,True,True,False,True,False
0,44.0,1,13.0,0,2,4.0,1,3.0,4.0,0,4,0,0.0,1,25248.0,True,False,True,True,False
0,38.0,1,12.0,0,3,5.0,2,3.0,1.0,1,1,0,2.0,0,20329.0,False,False,True,True,False
0,36.0,1,6.0,0,2,3.0,2,4.0,1.0,0,5,1,1.0,0,20228.0,True,True,False,True,False
0,39.0,3,16.0,1,4,5.0,0,4.0,2.0,0,4,0,3.0,2,21577.0,True,False,True,True,False
0,38.0,2,6.0,1,2,3.0,0,4.0,1.0,1,1,1,1.0,2,17991.0,False,True,False,True,False
0,36.0,3,18.0,1,3,4.0,2,3.0,3.0,0,5,0,1.0,0,23646.0,False,False,True,True,False
0,28.0,1,6.0,1,2,3.0,0,3.0,1.0,1,4,0,0.0,2,17154.0,False,False,True,False,True
0,50.0,1,27.0,0,4,4.0,2,5.0,3.0,0,1,1,1.0,0,25245.0,True,False,True,True,False
0,35.0,1,9.0,1,4,2.0,0,3.0,2.0,1,1,0,2.0,2,21610.0,True,False,True,True,False
0,55.0,3,24.0,0,2,3.0,3,4.0,4.0,0,1,1,0.0,3,31835.0,True,True,False,False,True
1,53.0,1,15.0,1,3,5.0,2,4.0,4.0,0,2,1,2.0,0,23619.0,True,False,True,False,False
0,47.0,1,25.0,0,3,4.0,2,3.0,4.0,0,5,0,1.0,0,23488.0,True,False,True,True,False
0,28.0,1,16.0,1,3,4.0,0,4.0,8.0,0,3,1,2.0,2,20702.0,False,False,True,True,False
0,41.0,2,6.0,1,2,4.0,4,3.0,2.0,0,2,1,1.0,4,34189.0,True,True,False,False,False
1,57.0,1,21.0,0,4,4.0,0,4.0,2.0,1,5,1,2.0,2,23641.0,True,True,False,False,False
0,35.0,1,27.0,0,3,2.0,0,3.0,2.0,0,1,1,1.0,2,21263.0,True,False,False,False,False
1,55.0,3,8.0,0,2,4.0,0,3.0,1.0,0,5,0,0.0,2,28577.0,False,True,False,False,True
0,41.0,1,7.0,1,3,4.0,0,4.0,5.0,0,1,1,2.0,2,21065.0,True,True,False,False,False
0,19.0,1,31.0,0,2,1.0,0,3.0,2.0,1,5,1,0.0,2,17994.0,True,True,False,False,True
1,45.0,3,19.0,1,2,1.0,3,3.0,7.0,1,3,1,0.0,3,33824.0,True,False,True,False,True
0,41.0,1,11.0,1,2,1.0,0,3.0,3.0,1,1,1,1.0,2,17127.0,True,False,True,False,False
1,37.0,3,10.0,1,3,5.0,1,3.0,3.0,1,1,1,1.0,1,29003.0,True,True,False,True,False
0,36.0,1,13.0,1,3,6.0,2,3.0,3.0,0,5,1,1.0,0,25324.0,True,True,False,False,True
0,45.0,1,30.0,1,4,4.0,2,4.0,6.0,0,3,0,2.0,0,20720.0,False,False,True,True,False
0,41.0,1,23.0,0,3,4.0,1,3.0,8.0,1,4,1,1.0,1,26623.0,True,True,False,False,True
0,34.0,1,11.0,0,3,5.0,0,4.0,2.0,0,1,0,1.0,2,22516.0,True,False,True,False,False
0,28.0,1,6.0,1,2,3.0,0,5.0,3.0,0,4,0,0.0,2,17080.0,True,False,False,False,True
0,28.0,1,9.0,0,3,4.0,0,5.0,3.0,0,3,1,2.0,2,21019.0,True,True,False,True,False
0,40.0,1,32.0,1,4,4.0,1,3.0,5.0,0,1,0,1.0,1,29598.0,False,True,False,False,False
0,34.0,1,13.0,0,2,3.0,1,4.0,1.0,0,5,0,0.0,1,26994.0,True,True,False,False,True
0,28.0,1,13.0,1,3,5.0,0,3.0,3.0,0,1,1,2.0,2,21217.0,True,True,False,True,False
1,36.0,1,21.0,1,3,5.0,0,4.0,3.0,1,5,1,2.0,2,22421.0,True,True,False,True,False
1,36.0,1,32.0,0,4,4.0,0,4.0,3.0,1,3,1,2.0,2,20700.0,False,True,False,True,False
1,24.0,3,16.0,1,3,4.0,0,5.0,3.0,0,5,1,1.0,2,20468.0,False,False,True,True,False
0,29.0,1,7.0,1,3,4.0,0,5.0,4.0,0,4,0,1.0,2,20758.0,True,False,False,False,True
0,54.0,1,7.0,0,3,5.0,3,3.0,6.0,1,1,0,1.0,3,31643.0,False,False,True,True,False
0,31.0,1,9.0,1,3,5.0,0,3.0,2.0,0,4,0,1.0,2,21398.0,True,False,True,False,True
1,51.0,3,16.0,0,3,3.0,1,4.0,6.0,0,1,1,2.0,1,28142.0,True,True,False,True,False
0,28.0,3,15.0,1,3,4.0,2,3.0,2.0,0,3,1,2.0,0,23020.0,False,False,True,True,False
0,37.0,1,25.0,1,2,3.0,2,3.0,4.0,0,1,0,0.0,0,20768.0,True,True,False,True,False
0,49.0,1,13.0,1,4,5.0,2,3.0,4.0,0,1,0,3.0,0,22918.0,True,True,False,False,True
0,42.0,1,15.0,1,3,4.0,4,3.0,1.0,0,1,1,1.0,4,34613.0,True,True,False,False,True
0,43.0,1,18.0,1,2,4.0,3,4.0,2.0,0,3,0,1.0,3,29336.0,True,True,False,True,False
0,30.0,3,9.0,1,3,4.0,2,3.0,3.0,0,2,0,1.0,0,23232.0,False,True,False,False,True
0,41.0,1,15.0,1,3,3.0,0,5.0,3.0,0,1,0,0.0,2,17238.0,True,True,False,True,False
0,42.0,1,8.0,1,3,4.0,2,3.0,4.0,0,1,1,0.0,0,21781.0,True,True,False,False,True
0,50.0,2,9.0,1,2,3.0,4,4.0,2.0,0,2,1,0.0,4,33200.0,False,False,True,False,False
0,38.0,3,9.0,1,2,3.0,2,3.0,1.0,1,3,1,1.0,0,21861.0,True,True,False,False,True
0,46.0,1,14.0,1,3,4.0,1,5.0,4.0,0,3,1,2.0,1,28402.0,True,True,False,True,False
0,37.0,1,13.0,1,3,6.0,0,3.0,3.0,0,1,1,1.0,2,21419.0,True,True,False,True,False
0,40.0,1,8.0,1,2,4.0,0,3.0,3.0,0,5,0,1.0,2,17809.0,True,True,False,False,True
0,52.0,1,13.0,0,3,5.0,0,3.0,2.0,0,5,1,2.0,2,21516.0,False,False,True,False,True
0,40.0,3,11.0,0,3,5.0,2,3.0,6.0,0,5,1,1.0,0,24580.0,True,True,False,False,False
0,37.0,1,30.0,1,3,2.0,2,3.0,6.0,0,3,0,1.0,0,21249.0,False,False,True,True,False
0,39.0,1,17.0,1,4,4.0,0,3.0,2.0,0,5,0,1.0,2,21362.0,False,False,True,True,False
0,27.0,1,7.0,0,3,5.0,0,3.0,3.0,1,4,0,1.0,2,21611.0,True,True,False,True,False
0,42.0,3,18.0,1,3,3.0,2,3.0,4.0,1,1,0,0.0,0,20087.0,True,False,True,True,False
0,30.0,3,10.0,0,4,4.0,2,3.0,3.0,0,2,0,1.0,0,24239.0,True,False,True,False,False
0,22.0,1,10.0,1,4,5.0,0,3.0,3.0,0,5,1,2.0,2,21908.0,True,False,True,False,True
1,24.0,1,23.0,0,3,3.0,0,4.0,2.0,0,1,1,2.0,2,17210.0,True,True,False,True,False
0,36.0,1,13.0,1,3,6.0,2,3.0,3.0,0,5,0,2.0,0,25324.0,True,True,False,False,True
0,30.0,1,9.0,0,3,3.0,0,3.0,2.0,0,3,1,1.0,2,17083.0,False,False,True,True,False
0,36.0,3,18.0,1,3,4.0,2,3.0,3.0,0,5,1,2.0,0,23646.0,False,False,True,True,False
0,28.0,1,12.0,0,3,4.0,0,4.0,3.0,1,3,0,2.0,2,21156.0,True,True,False,False,True
0,22.0,3,16.0,1,3,4.0,0,3.0,3.0,0,4,1,1.0,2,21288.0,False,False,True,False,True
1,28.0,1,30.0,1,2,4.0,0,3.0,6.0,1,1,0,0.0,2,17028.0,True,True,False,False,True
0,39.0,1,16.0,1,4,4.0,0,3.0,4.0,0,1,1,2.0,2,23449.0,True,True,False,True,False
1,32.0,3,6.0,1,2,5.0,2,4.0,7.0,0,3,0,1.0,0,21735.0,True,True,False,False,True
1,36.0,2,15.0,0,2,3.0,0,3.0,2.0,0,1,1,0.0,2,20410.0,True,False,False,True,False
0,39.0,1,9.0,0,4,2.0,2,5.0,8.0,1,2,1,3.0,0,24658.0,False,True,False,False,True
0,39.0,1,28.0,0,2,3.0,1,5.0,2.0,1,5,1,0.0,1,25880.0,False,False,True,False,True
0,27.0,3,7.0,1,3,4.0,2,3.0,3.0,0,5,1,1.0,0,23974.0,True,True,False,False,False
0,42.0,1,14.0,0,3,4.0,2,3.0,8.0,0,3,1,2.0,0,23681.0,True,False,True,False,True
0,52.0,1,8.0,0,2,4.0,0,3.0,1.0,0,3,1,0.0,2,18212.0,True,True,False,False,True
0,59.0,1,24.0,1,3,3.0,1,3.0,7.0,0,3,1,1.0,1,25512.0,True,False,True,False,True
1,52.0,1,11.0,1,3,4.0,0,3.0,2.0,1,2,1,2.0,2,21139.0,True,True,False,False,False
0,38.0,1,9.0,1,2,3.0,0,3.0,4.0,0,3,1,1.0,2,17821.0,False,True,False,False,False
1,59.0,1,9.0,1,3,4.0,0,3.0,6.0,0,2,1,2.0,2,21157.0,True,False,False,False,True
1,30.0,1,11.0,0,2,3.0,0,4.0,1.0,0,3,0,0.0,2,17422.0,False,False,True,False,True
0,32.0,1,10.0,1,3,4.0,0,5.0,3.0,1,1,0,1.0,2,21743.0,False,False,True,True,False
0,38.0,1,35.0,1,2,3.0,2,3.0,4.0,0,2,0,1.0,0,21261.0,True,False,False,False,False
0,32.0,1,7.0,1,3,4.0,0,4.0,3.0,0,3,1,1.0,2,21179.0,True,False,True,False,True
0,54.0,3,8.0,0,2,4.0,1,3.0,7.0,0,5,1,0.0,1,25686.0,True,True,False,False,False
0,29.0,1,13.0,1,2,3.0,0,5.0,4.0,0,4,0,0.0,2,17062.0,True,True,False,False,True
0,30.0,1,8.0,0,4,4.0,0,3.0,3.0,0,1,1,3.0,2,22438.0,True,True,False,True,False
0,27.0,3,36.0,1,3,4.0,2,3.0,7.0,0,5,1,1.0,0,22984.0,True,False,True,True,False
0,31.0,1,29.0,1,3,4.0,2,3.0,1.0,0,3,1,1.0,0,20582.0,True,False,True,False,False
0,45.0,3,12.0,0,2,4.0,1,3.0,7.0,0,4,1,0.0,1,23865.0,False,False,True,False,True
0,33.0,3,16.0,1,3,6.0,2,3.0,2.0,0,2,0,2.0,0,23346.0,False,False,True,True,False
0,28.0,1,13.0,0,4,5.0,0,3.0,2.0,0,2,1,2.0,2,20865.0,True,False,True,True,False
1,36.0,3,16.0,1,2,4.0,1,5.0,1.0,0,5,0,0.0,1,22094.0,True,False,True,True,False
0,26.0,3,10.0,1,4,4.0,2,5.0,3.0,1,4,0,3.0,0,22872.0,True,True,False,True,False
0,28.0,3,6.0,1,2,4.0,2,3.0,2.0,1,1,0,0.0,0,21834.0,False,True,False,True,False
0,57.0,1,30.0,1,2,2.0,1,3.0,4.0,1,4,1,1.0,1,24439.0,True,True,False,True,False
0,46.0,3,8.0,0,3,3.0,3,5.0,1.0,0,2,1,0.0,3,32048.0,True,False,True,False,False
0,49.0,3,9.0,1,3,2.0,2,4.0,5.0,0,3,0,2.0,0,26798.0,True,False,True,True,False
0,31.0,1,10.0,1,3,4.0,0,3.0,6.0,0,3,1,1.0,2,20775.0,False,True,False,True,False
0,24.0,1,24.0,1,2,3.0,0,3.0,1.0,0,4,1,0.0,2,17774.0,True,True,False,False,False
0,39.0,1,5.0,1,2,4.0,4,3.0,2.0,0,5,1,1.0,4,34272.0,False,False,True,False,False
0,32.0,1,10.0,0,3,4.0,2,3.0,2.0,0,4,1,1.0,0,21162.0,True,True,False,True,False
0,47.0,1,14.0,0,2,4.0,2,3.0,4.0,0,5,1,1.0,0,23936.0,False,False,True,True,False
0,53.0,1,15.0,0,3,4.0,0,5.0,2.0,0,1,1,2.0,2,21628.0,True,True,False,False,False
1,51.0,3,15.0,1,3,4.0,2,3.0,5.0,1,5,1,1.0,0,25474.0,False,False,False,False,False
0,38.0,3,13.0,1,4,4.0,2,3.0,6.0,0,3,1,1.0,0,25180.0,True,False,True,True,False
0,39.0,3,10.0,1,3,4.0,2,3.0,2.0,1,3,1,2.0,0,25539.0,True,True,False,False,True
0,31.0,1,18.0,0,2,3.0,2,3.0,1.0,1,4,1,0.0,0,20855.0,True,False,True,True,False
0,44.0,1,28.0,1,4,4.0,0,3.0,2.0,0,4,1,3.0,2,20936.0,False,False,True,True,False
0,42.0,1,8.0,1,3,4.0,2,3.0,4.0,0,2,0,1.0,0,21781.0,True,True,False,False,True
0,38.0,1,7.0,0,3,4.0,1,3.0,6.0,0,5,1,1.0,1,26169.0,True,False,False,False,True
1,39.0,1,36.0,1,4,4.0,2,5.0,2.0,1,3,0,2.0,0,25351.0,True,False,True,False,False
0,39.0,3,30.0,0,2,4.0,3,3.0,1.0,0,1,1,1.0,3,27031.0,True,False,True,True,False
